#EEP,M/Mo,LogTeff,LogG,LogL/Lo,Gaia_G,Gaia_BP,Gaia_RP
85,1.056444,3.7721,4.3541,0.1495,4.2255,4.5394,3.7543
86,1.059689,3.7726,4.3492,0.1577,4.2045,4.5172,3.7345
87,1.062977,3.7732,4.3442,0.166,4.1835,4.4952,3.7147
88,1.066445,3.7736,4.3391,0.1745,4.1621,4.4728,3.6942
89,1.070136,3.774,4.3334,0.1834,4.1397,4.4495,3.6728
90,1.074906,3.7744,4.326,0.194,4.1128,4.4218,3.6467
91,1.079969,3.7747,4.318,0.2052,4.0849,4.3932,3.6195
92,1.083984,3.775,4.3117,0.2143,4.062,4.3697,3.5972
93,1.087408,3.7753,4.3061,0.2223,4.0419,4.3489,3.5778
94,1.090608,3.7756,4.301,0.2298,4.0229,4.3294,3.5594
95,1.093686,3.7757,4.2958,0.2372,4.0046,4.3106,3.5416
96,1.096706,3.776,4.2909,0.2443,3.9867,4.2922,3.5243
97,1.099718,3.7762,4.2858,0.2513,3.969,4.274,3.507
98,1.102752,3.7765,4.2808,0.2584,3.9513,4.256,3.4899
99,1.105821,3.7766,4.2757,0.2654,3.9337,4.2379,3.4726
100,1.108877,3.7768,4.2705,0.2724,3.916,4.22,3.4553
101,1.111886,3.777,4.2654,0.2795,3.8985,4.2021,3.4382
102,1.114794,3.7772,4.2603,0.2863,3.8814,4.1846,3.4215
103,1.117532,3.7773,4.2556,0.2929,3.865,4.1678,3.4055
104,1.120073,3.7775,4.2512,0.2991,3.8494,4.1517,3.3903
105,1.122481,3.7778,4.247,0.3051,3.8342,4.1361,3.3757
106,1.124685,3.778,4.2431,0.3108,3.8198,4.1213,3.3619
107,1.126694,3.7783,4.2397,0.3162,3.8063,4.1072,3.349
108,1.128519,3.7785,4.2364,0.3212,3.7937,4.0939,3.3368
109,1.130196,3.7788,4.2334,0.326,3.7814,4.0811,3.3253
110,1.131742,3.7791,4.2304,0.3307,3.7698,4.0689,3.3142
111,1.133184,3.7794,4.2276,0.3351,3.7585,4.057,3.3036
112,1.134663,3.7797,4.2246,0.3398,3.7467,4.0446,3.2925
113,1.136103,3.78,4.2217,0.3444,3.7349,4.0322,3.2812
114,1.137524,3.7802,4.2185,0.3492,3.723,4.0198,3.27
115,1.138942,3.7805,4.2153,0.3539,3.7109,4.0071,3.2585
116,1.14038,3.7807,4.212,0.3588,3.6987,3.9943,3.2467
117,1.141866,3.781,4.2085,0.3638,3.6861,3.9812,3.2347
118,1.143433,3.7812,4.2049,0.369,3.6731,3.9677,3.2221
119,1.145113,3.7814,4.2011,0.3744,3.6594,3.9536,3.2092
120,1.146942,3.7817,4.1972,0.38,3.6452,3.9387,3.1955
121,1.148955,3.782,4.1932,0.3861,3.6301,3.923,3.181
122,1.151181,3.7823,4.1888,0.3925,3.614,3.9062,3.1656
123,1.15356,3.7827,4.1844,0.3993,3.5966,3.888,3.1491
124,1.156172,3.7831,4.1797,0.4066,3.5781,3.8686,3.1315
125,1.158984,3.7836,4.1747,0.4145,3.5582,3.8477,3.1126
126,1.16195,3.784,4.1692,0.423,3.5368,3.8255,3.0924
127,1.165003,3.7844,4.1632,0.4321,3.514,3.8016,3.0706
128,1.168195,3.7849,4.1562,0.4419,3.4893,3.7761,3.0469
129,1.171902,3.7852,4.1473,0.4535,3.4601,3.7462,3.0184
130,1.175977,3.7854,4.1363,0.467,3.4262,3.7118,2.9851
131,1.180105,3.7856,4.1238,0.4816,3.3898,3.675,2.9491
132,1.184124,3.7857,4.1107,0.4963,3.3528,3.6379,2.9122
133,1.187938,3.7856,4.0975,0.5107,3.3169,3.6021,2.8762
134,1.191499,3.7855,4.0849,0.5242,3.2833,3.5688,2.8423
135,1.194785,3.7852,4.0728,0.5365,3.2527,3.5386,2.8113
136,1.197797,3.7849,4.0618,0.5475,3.2254,3.512,2.7833
137,1.200549,3.7846,4.0521,0.5571,3.2012,3.4882,2.7587
138,1.203053,3.7844,4.0431,0.566,3.1793,3.4669,2.7361
139,1.205335,3.7841,4.0347,0.5738,3.1598,3.4482,2.7159
140,1.20742,3.7837,4.0273,0.5805,3.1433,3.4325,2.6985
141,1.20932,3.7832,4.0216,0.5849,3.1326,3.4229,2.6867
142,1.211068,3.7827,4.0158,0.5894,3.1216,3.4129,2.6746
143,1.212688,3.7822,4.0101,0.5936,3.1113,3.4037,2.6631
144,1.214214,3.7816,4.0044,0.5975,3.1018,3.3955,2.6523
145,1.215668,3.7808,3.9968,0.6025,3.09,3.3855,2.6387
146,1.217053,3.7802,3.9898,0.6076,3.0774,3.3741,2.6247
147,1.218402,3.7795,3.9826,0.6123,3.0661,3.3645,2.6119
148,1.219729,3.7787,3.976,0.6166,3.0561,3.356,2.6001
149,1.221023,3.7781,3.9696,0.6205,3.0466,3.3481,2.589
150,1.222294,3.7773,3.9634,0.6244,3.0373,3.3403,2.578
151,1.223552,3.7766,3.9571,0.6283,3.0281,3.3327,2.5671
152,1.224802,3.7757,3.9504,0.6321,3.0191,3.3256,2.5563
153,1.226053,3.7749,3.9435,0.6357,3.0105,3.3189,2.5456
154,1.227309,3.7739,3.9365,0.6393,3.002,3.3127,2.535
155,1.228579,3.7728,3.9291,0.6428,2.9942,3.3072,2.5245
156,1.229865,3.7715,3.9213,0.646,2.9868,3.3026,2.5144
157,1.231169,3.7701,3.9131,0.649,2.9802,3.2992,2.5045
158,1.23249,3.7686,3.9044,0.6517,2.9748,3.2975,2.4954
159,1.233812,3.7667,3.8955,0.6538,2.971,3.2978,2.4875
160,1.235112,3.7647,3.8868,0.6551,2.9694,3.3005,2.4813
161,1.236334,3.7627,3.8787,0.6554,2.9702,3.306,2.4775
162,1.237817,3.7597,3.868,0.6546,2.9752,3.3181,2.4756
163,1.239219,3.7562,3.8578,0.6513,2.9867,3.3376,2.4793
164,1.240545,3.7523,3.8483,0.6458,3.0049,3.3649,2.4888
165,1.241765,3.748,3.8396,0.6379,3.0294,3.3995,2.5038
166,1.242876,3.7435,3.8316,0.6283,3.0589,3.4395,2.5233
167,1.243903,3.7389,3.8242,0.6176,3.0918,3.4835,2.5459
168,1.244883,3.7341,3.8164,0.6062,3.1268,3.5302,2.5703
169,1.245868,3.7289,3.8074,0.5952,3.1628,3.5788,2.595
170,1.246923,3.7235,3.7956,0.5855,3.1972,3.627,2.6171
171,1.248113,3.7177,3.7787,0.5794,3.2246,3.6695,2.6313
172,1.249487,3.7118,3.7556,0.5796,3.2373,3.6977,2.6308
173,1.250825,3.7073,3.7294,0.588,3.2275,3.7001,2.6107
174,1.25193,3.7043,3.7049,0.6008,3.2032,3.6842,2.5796
175,1.252879,3.7021,3.6825,0.6152,3.173,3.66,2.5446
176,1.25375,3.7005,3.6614,0.63,3.1403,3.6318,2.508
177,1.254571,3.6991,3.6412,0.6453,3.1059,3.6013,2.4706
178,1.255355,3.698,3.6215,0.6608,3.0705,3.5691,2.4325
179,1.25611,3.6971,3.6023,0.6764,3.0341,3.5355,2.394
180,1.256843,3.6963,3.5835,0.6923,2.9971,3.5009,2.355
181,1.257554,3.6956,3.5649,0.7082,2.9597,3.4657,2.3158
182,1.25822,3.6949,3.5469,0.7237,2.9229,3.4309,2.2775
183,1.258887,3.6943,3.529,0.7395,2.8851,3.3949,2.2382
184,1.259554,3.6938,3.5107,0.7558,2.8463,3.3578,2.198
185,1.260219,3.6932,3.492,0.7725,2.8064,3.3197,2.1569
186,1.260882,3.6926,3.4729,0.7896,2.7654,3.2803,2.1144
187,1.261544,3.6921,3.4533,0.8072,2.7231,3.2398,2.0708
188,1.262203,3.6916,3.4334,0.8252,2.6799,3.1982,2.0262
189,1.26286,3.6909,3.4129,0.8437,2.6354,3.1556,1.9805
190,1.263513,3.6904,3.3916,0.8627,2.5899,3.1119,1.9333
191,1.264164,3.6898,3.37,0.8821,2.5434,3.0673,1.8854
192,1.264812,3.6891,3.3477,0.902,2.4958,3.0218,1.8361
193,1.265457,3.6884,3.3247,0.9223,2.4474,2.9758,1.7861
194,1.266099,3.6876,3.3011,0.9431,2.398,2.9287,1.7348
195,1.266734,3.6869,3.2767,0.9645,2.3472,2.8804,1.682
196,1.26736,3.686,3.2517,0.9866,2.2946,2.8304,1.6275
197,1.267979,3.6852,3.2259,1.0092,2.2407,2.7791,1.5716
198,1.268588,3.6843,3.1994,1.0327,2.1854,2.7264,1.5141
199,1.269191,3.6834,3.1723,1.0565,2.1289,2.6728,1.4554
200,1.269779,3.6825,3.1441,1.081,2.0707,2.6178,1.395
201,1.270357,3.6815,3.1153,1.1061,2.0114,2.5616,1.3333
202,1.270922,3.6805,3.0855,1.132,1.9508,2.5044,1.2701
203,1.271474,3.6794,3.055,1.1583,1.8889,2.4461,1.2055
204,1.272006,3.6783,3.0236,1.1854,1.8253,2.3862,1.1391
205,1.272522,3.6771,2.9913,1.2131,1.7606,2.3253,1.0713
206,1.273022,3.6758,2.958,1.2414,1.6947,2.2637,1.0024
207,1.273506,3.6745,2.9241,1.2701,1.6281,2.2015,0.9324
208,1.273973,3.6731,2.8894,1.2994,1.5604,2.1385,0.8613
209,1.274419,3.6716,2.854,1.3292,1.4918,2.0747,0.789
210,1.274852,3.6702,2.8179,1.3593,1.4225,2.0105,0.7161
211,1.275266,3.6686,2.7814,1.3899,1.3526,1.9458,0.6423
212,1.275665,3.667,2.7442,1.4209,1.2821,1.8809,0.5678
213,1.276049,3.6653,2.7066,1.4521,1.2112,1.8157,0.4928
214,1.276419,3.6636,2.6681,1.4835,1.1405,1.7513,0.4176
215,1.27678,3.6619,2.6294,1.5154,1.0687,1.6857,0.3414
216,1.277153,3.6602,2.5915,1.5467,0.9985,1.6216,0.2668
217,1.277205,3.6599,2.5868,1.5507,0.9896,1.6134,0.2574
218,1.277257,3.6598,2.5821,1.5545,0.981,1.6055,0.2484
219,1.277308,3.6595,2.5777,1.5581,0.9728,1.5981,0.2396
220,1.277357,3.6594,2.5734,1.5616,0.9649,1.5908,0.2312
221,1.277406,3.6591,2.5693,1.565,0.9572,1.5838,0.2231
222,1.277454,3.659,2.5653,1.5683,0.9499,1.577,0.2152
223,1.277502,3.6588,2.5613,1.5715,0.9426,1.5703,0.2075
224,1.277552,3.6586,2.5575,1.5747,0.9355,1.5638,0.2
225,1.277601,3.6585,2.5537,1.5778,0.9285,1.5575,0.1926
226,1.277651,3.6583,2.55,1.5809,0.9217,1.5513,0.1854
227,1.278131,3.6573,2.5258,1.6012,0.8756,1.5089,0.1367
228,1.278611,3.6583,2.5427,1.5885,0.9027,1.5324,0.1663
229,1.279179,3.6593,2.5589,1.5766,0.9283,1.5547,0.1943
230,1.279772,3.6555,2.4789,1.6416,0.784,1.4241,0.0404
231,1.280281,3.6519,2.4038,1.7021,0.6515,1.3051,-0.1017
232,1.280732,3.6482,2.3303,1.7611,0.5239,1.1919,-0.239
233,1.281125,3.6445,2.259,1.818,0.4025,1.0852,-0.3703
234,1.281473,3.6409,2.1884,1.8742,0.2841,0.982,-0.4988
235,1.28178,3.6373,2.12,1.9282,0.1716,0.8846,-0.6213
236,1.282051,3.6337,2.0532,1.9809,0.0632,0.7918,-0.7399
237,1.282295,3.6302,1.9869,2.0328,-0.0416,0.7038,-0.8555
238,1.282509,3.6265,1.9222,2.0832,-0.1412,0.622,-0.966
239,1.282701,3.6229,1.8588,2.1323,-0.2363,0.546,-1.0724
240,1.282874,3.6193,1.7957,2.1809,-0.3287,0.4734,-1.1766
241,1.283029,3.6157,1.734,2.2284,-0.4167,0.4061,-1.2769
242,1.283168,3.6122,1.6738,2.2744,-0.5004,0.3444,-1.3732
243,1.283294,3.6087,1.6148,2.3196,-0.58,0.2885,-1.4657
244,1.283407,3.6053,1.5568,2.3639,-0.656,0.2377,-1.5549
245,1.28351,3.6018,1.4996,2.4073,-0.7278,0.1933,-1.6404
246,1.283603,3.5984,1.444,2.4494,-0.7948,0.1561,-1.722
247,1.283688,3.595,1.3891,2.4907,-0.8579,0.1254,-1.8006
248,1.283765,3.5917,1.3357,2.5309,-0.9164,0.1019,-1.875
249,1.283836,3.5884,1.283,2.5704,-0.9712,0.0847,-1.9459
250,1.283899,3.5852,1.2318,2.6088,-1.0217,0.0734,-2.0126
251,1.283959,3.582,1.1814,2.6463,-1.0682,0.0689,-2.0755
252,1.284013,3.5789,1.132,2.6832,-1.1105,0.0715,-2.1342
253,1.284063,3.5757,1.0839,2.7189,-1.1483,0.0836,-2.1894
254,1.284109,3.5726,1.0364,2.754,-1.1811,0.106,-2.2401
255,1.284152,3.5696,0.9902,2.788,-1.2089,0.1375,-2.2857
256,1.284191,3.5665,0.9447,2.8214,-1.2324,0.1761,-2.3271
257,1.284227,3.5635,0.9002,2.8538,-1.2521,0.2208,-2.3643
258,1.284261,3.5606,0.8564,2.8857,-1.2684,0.272,-2.398
259,1.284293,3.5577,0.8137,2.9167,-1.2809,0.3287,-2.4274
260,1.284322,3.5547,0.7719,2.9469,-1.2893,0.3912,-2.4523
261,1.28435,3.5518,0.7307,2.9766,-1.2809,0.4856,-2.4608
262,1.284375,3.549,0.6906,3.0055,-1.2773,0.5753,-2.4729
263,1.2844,3.5462,0.6513,3.0337,-1.2698,0.6656,-2.4799
264,1.284422,3.5435,0.6127,3.0612,-1.2595,0.7589,-2.4835
265,1.284444,3.5408,0.5749,3.0881,-1.2488,0.8491,-2.4858
266,1.284463,3.5381,0.538,3.1144,-1.2172,0.9729,-2.4686
267,1.284482,3.5355,0.5016,3.1401,-1.1961,1.0725,-2.4594
268,1.284499,3.5329,0.4662,3.1652,-1.1667,1.1828,-2.4415
269,1.284516,3.5302,0.4315,3.1896,-1.1341,1.2936,-2.4195
270,1.284533,3.5277,0.3974,3.2136,-1.0828,1.4154,-2.3777
271,1.284547,3.5252,0.364,3.237,-1.0231,1.5351,-2.3262
272,1.284562,3.5228,0.3312,3.2599,-0.9665,1.6455,-2.2767
273,1.284575,3.5204,0.2993,3.2821,-0.9129,1.7468,-2.2294
274,1.284588,3.518,0.2679,3.3039,-0.8662,1.8321,-2.1876
275,1.2846,3.5156,0.2372,3.3252,-0.8277,1.8995,-2.1528
276,1.284612,3.5132,0.2069,3.346,-0.7946,1.9524,-2.1221
277,1.284623,3.5108,0.1774,3.366,-0.7722,1.9839,-2.1007
278,1.284634,3.5086,0.1498,3.3849,-0.7645,1.9915,-2.0925
279,1.284643,3.5065,0.1277,3.3982,-0.7548,1.9896,-2.0811
