#EEP,M/Mo,LogTeff,LogG,LogL/Lo,Gaia_G,Gaia_BP,Gaia_RP
99,2.615716,3.928,3.5731,1.9667,-0.2815,-0.2548,-0.3845
100,2.621174,3.9253,3.559,1.9707,-0.2958,-0.2658,-0.4053
101,2.626538,3.9229,3.5449,1.9758,-0.3109,-0.2776,-0.4264
102,2.631782,3.9198,3.5308,1.9798,-0.3249,-0.2882,-0.4472
103,2.636884,3.9176,3.5167,1.9843,-0.3393,-0.2985,-0.4674
104,2.641922,3.9151,3.5029,1.9886,-0.353,-0.3087,-0.4871
105,2.647151,3.9127,3.4883,1.993,-0.3678,-0.3198,-0.5074
106,2.652868,3.9105,3.476,1.9986,-0.3835,-0.3328,-0.5283
107,2.658528,3.9096,3.4664,2.0062,-0.4023,-0.3497,-0.548
108,2.663426,3.9107,3.463,2.0135,-0.4204,-0.3696,-0.5641
109,2.66678,3.9127,3.4642,2.0198,-0.4356,-0.3878,-0.5744
110,2.669346,3.9146,3.4702,2.0255,-0.4479,-0.4049,-0.5807
111,2.671315,3.9184,3.4769,2.0313,-0.4596,-0.4204,-0.5839
112,2.671584,3.9187,3.4787,2.0323,-0.4608,-0.4226,-0.5844
113,2.671839,3.9199,3.4807,2.0331,-0.4628,-0.4258,-0.5842
114,2.672102,3.9207,3.4827,2.0342,-0.4642,-0.4286,-0.5845
115,2.672358,3.9206,3.4847,2.0353,-0.466,-0.4314,-0.5843
116,2.67262,3.9214,3.4863,2.036,-0.4675,-0.4339,-0.5845
117,2.672879,3.9219,3.4886,2.037,-0.469,-0.4365,-0.5836
118,2.673141,3.9227,3.4913,2.0379,-0.4706,-0.4392,-0.5832
119,2.673403,3.9244,3.4931,2.0384,-0.4716,-0.4419,-0.5824
120,2.673664,3.9249,3.4963,2.0393,-0.4733,-0.444,-0.5815
121,2.673926,3.9256,3.4986,2.0406,-0.4742,-0.447,-0.5806
122,2.67419,3.9267,3.5016,2.0418,-0.4758,-0.4498,-0.5799
123,2.674445,3.9277,3.5042,2.0426,-0.4768,-0.4518,-0.5789
124,2.674709,3.9284,3.5064,2.0436,-0.477,-0.453,-0.5769
125,2.67497,3.9297,3.5103,2.0451,-0.4798,-0.4577,-0.576
126,2.675223,3.9306,3.513,2.0466,-0.481,-0.4599,-0.5748
127,2.675474,3.9324,3.517,2.0481,-0.483,-0.4637,-0.5731
128,2.67573,3.9339,3.5209,2.0496,-0.4849,-0.4678,-0.5718
129,2.67598,3.9346,3.5235,2.0501,-0.4846,-0.4684,-0.5695
130,2.676235,3.9364,3.5288,2.0524,-0.4876,-0.4731,-0.5677
131,2.676481,3.9369,3.5316,2.0533,-0.4872,-0.4744,-0.5648
132,2.676724,3.9384,3.5367,2.0557,-0.4894,-0.4781,-0.5626
133,2.676965,3.9401,3.5406,2.0567,-0.4894,-0.4805,-0.5593
134,2.677206,3.9412,3.5448,2.0585,-0.4899,-0.4825,-0.5558
135,2.677438,3.9429,3.5493,2.0597,-0.4904,-0.484,-0.5521
136,2.677668,3.9442,3.5534,2.0617,-0.4906,-0.485,-0.5483
137,2.677895,3.9458,3.5572,2.0632,-0.4899,-0.4861,-0.5443
138,2.678119,3.9471,3.5614,2.0651,-0.4903,-0.4879,-0.5395
139,2.678323,3.9494,3.5661,2.0669,-0.491,-0.4904,-0.5364
140,2.67853,3.9508,3.5714,2.0694,-0.4919,-0.4928,-0.532
141,2.678718,3.9531,3.5772,2.0719,-0.4929,-0.4961,-0.5276
142,2.678882,3.955,3.5831,2.0744,-0.4939,-0.4993,-0.5237
143,2.67903,3.9574,3.5884,2.0772,-0.4964,-0.5038,-0.5199
144,2.679161,3.9592,3.5939,2.0805,-0.4988,-0.5086,-0.5165
145,2.679272,3.9615,3.599,2.0835,-0.5017,-0.5141,-0.5134
146,2.679367,3.9637,3.6047,2.087,-0.504,-0.5192,-0.5097
147,2.679456,3.9655,3.6096,2.0894,-0.5051,-0.5222,-0.5053
148,2.679427,3.9665,3.6086,2.0934,-0.5106,-0.5288,-0.5091
149,2.679423,3.9732,3.6085,2.122,-0.5709,-0.5988,-0.5495
150,2.679498,3.9883,3.6112,2.1793,-0.6955,-0.7467,-0.6355
151,2.679844,4.0013,3.6332,2.2082,-0.7527,-0.8229,-0.6609
152,2.679936,4.0042,3.641,2.2111,-0.7589,-0.8343,-0.6617
153,2.67999,4.0042,3.6486,2.2053,-0.747,-0.8234,-0.6505
154,2.680012,4.0049,3.6547,2.2017,-0.7394,-0.8164,-0.6426
155,2.680018,4.0061,3.6642,2.1986,-0.7342,-0.8145,-0.6348
156,2.679969,4.0123,3.6949,2.1925,-0.717,-0.8076,-0.6046
157,2.679877,4.0205,3.7515,2.167,-0.6505,-0.7539,-0.5213
158,2.67977,4.0287,3.8204,2.1308,-0.5589,-0.677,-0.4125
159,2.679667,4.0317,3.8884,2.0758,-0.4282,-0.5538,-0.2754
160,2.679616,4.0262,3.9178,2.0266,-0.3184,-0.4392,-0.1801
161,2.679581,4.0179,3.8965,2.0128,-0.3045,-0.4157,-0.1874
162,2.678941,4.0364,3.9469,2.0346,-0.363,-0.5101,-0.2044
163,2.678262,4.0449,3.956,2.0622,-0.4458,-0.6162,-0.2667
164,2.677539,4.0458,3.9246,2.0959,-0.5515,-0.7304,-0.3725
165,2.676918,4.0379,3.8595,2.127,-0.6544,-0.8269,-0.4969
166,2.676413,4.0244,3.7821,2.1522,-0.7407,-0.8976,-0.6159
167,2.676019,4.0097,3.7049,2.1713,-0.8097,-0.9478,-0.7191
168,2.6757,3.9962,3.6345,2.1868,-0.8669,-0.9861,-0.8081
169,2.675437,3.9835,3.5685,2.2012,-0.9171,-1.0191,-0.8888
170,2.67523,3.9711,3.5054,2.2145,-0.9644,-1.0489,-0.9647
171,2.675076,3.9602,3.4466,2.2293,-1.0115,-1.08,-1.038
172,2.674989,3.9495,3.3902,2.2451,-1.0597,-1.1128,-1.1086
173,2.674976,3.9402,3.335,2.2616,-1.1084,-1.1481,-1.1792
174,2.675027,3.9311,3.2827,2.278,-1.1577,-1.1843,-1.2476
175,2.675146,3.9231,3.2328,2.2952,-1.2064,-1.2201,-1.315
176,2.675322,3.916,3.1872,2.3128,-1.255,-1.2574,-1.3793
177,2.675558,3.91,3.1457,2.3298,-1.3016,-1.2943,-1.4411
178,2.675823,3.9042,3.1065,2.3465,-1.3462,-1.3294,-1.4997
179,2.676117,3.8988,3.0689,2.3624,-1.3889,-1.3621,-1.5563
180,2.676423,3.8932,3.0331,2.3772,-1.4284,-1.3916,-1.6095
181,2.676733,3.8882,2.9986,2.3912,-1.4645,-1.4176,-1.6581
182,2.677026,3.8837,2.9593,2.4126,-1.5206,-1.4657,-1.7264
183,2.677332,3.8792,2.9235,2.4306,-1.5703,-1.5071,-1.7878
184,2.677613,3.8752,2.8908,2.4476,-1.6168,-1.5468,-1.8447
185,2.677872,3.8723,2.8639,2.4616,-1.6548,-1.5787,-1.8916
186,2.678068,3.8699,2.8433,2.4713,-1.6848,-1.6042,-1.9291
187,2.678182,3.8678,2.8347,2.4742,-1.6979,-1.6155,-1.9472
188,2.678208,3.8669,2.8436,2.461,-1.6733,-1.5912,-1.9265
189,2.678185,3.8665,2.8731,2.4283,-1.6016,-1.5192,-1.8566
190,2.678131,3.8651,2.9181,2.379,-1.4863,-1.4031,-1.7447
191,2.678045,3.8636,2.9751,2.3166,-1.3377,-1.2538,-1.6005
192,2.677916,3.8623,3.0433,2.2426,-1.1623,-1.078,-1.4292
193,2.677701,3.861,3.1252,2.1549,-0.9535,-0.8681,-1.2239
194,2.677458,3.8594,3.2233,2.0511,-0.7036,-0.6169,-0.9777
195,2.677253,3.8554,3.3251,1.9334,-0.4119,-0.3173,-0.6957
196,2.677167,3.8495,3.4322,1.8039,-0.0869,0.0198,-0.3843
197,2.677155,3.8413,3.534,1.6687,0.2559,0.3814,-0.0599
198,2.67728,3.8314,3.6211,1.5399,0.5895,0.7393,0.2497
199,2.677529,3.8193,3.6821,1.43,0.8807,1.06,0.5137
200,2.677909,3.8056,3.709,1.3477,1.1065,1.3203,0.7091
201,2.678267,3.7929,3.7111,1.2966,1.2555,1.4996,0.83
202,2.67854,3.7829,3.7001,1.2687,1.3434,1.6118,0.8961
203,2.678759,3.7753,3.6847,1.2523,1.3989,1.6879,0.9337
204,2.678958,3.7686,3.6648,1.2446,1.4309,1.7373,0.9505
205,2.679135,3.7624,3.6413,1.2452,1.4408,1.7624,0.9471
206,2.679287,3.7585,3.6179,1.2499,1.4372,1.7701,0.933
207,2.679393,3.7542,3.5954,1.2578,1.423,1.7661,0.9119
208,2.679471,3.7513,3.5756,1.2675,1.4056,1.7553,0.8884
209,2.679534,3.7496,3.5567,1.2782,1.383,1.7378,0.8602
210,2.679579,3.7481,3.5389,1.2889,1.3571,1.7162,0.8311
211,2.679618,3.7464,3.5236,1.2993,1.3328,1.6941,0.8031
212,2.67964,3.7458,3.5092,1.3091,1.3086,1.6729,0.7774
213,2.679642,3.7442,3.4936,1.3202,1.2816,1.6481,0.7472
214,2.679677,3.7435,3.4792,1.3302,1.2574,1.6266,0.7203
215,2.679704,3.7424,3.4646,1.3402,1.2332,1.6055,0.694
216,2.679726,3.7412,3.4501,1.3502,1.2086,1.5835,0.6674
217,2.67975,3.7407,3.4459,1.3536,1.2019,1.5772,0.6597
218,2.679771,3.7406,3.4422,1.3564,1.1949,1.5704,0.6523
219,2.679787,3.7401,3.4384,1.3598,1.1881,1.5642,0.6449
220,2.679811,3.74,3.4343,1.3627,1.1822,1.5593,0.6383
221,2.679828,3.7399,3.4314,1.3655,1.1741,1.5516,0.6303
222,2.679852,3.7393,3.4273,1.368,1.1676,1.5458,0.6235
223,2.679868,3.7397,3.4236,1.3708,1.1609,1.5399,0.6162
224,2.679884,3.7399,3.4198,1.3737,1.1551,1.534,0.609
225,2.679908,3.739,3.4165,1.3766,1.1485,1.5282,0.6025
226,2.679925,3.7389,3.4123,1.3795,1.1419,1.5224,0.5952
227,2.680112,3.7362,3.3778,1.4057,1.0804,1.4666,0.529
228,2.680325,3.7343,3.3362,1.437,1.008,1.4013,0.4504
229,2.680499,3.7324,3.3018,1.4634,0.9469,1.346,0.3843
230,2.680569,3.7309,3.2761,1.4818,0.9044,1.3078,0.3386
231,2.68077,3.7286,3.2361,1.5134,0.8328,1.2429,0.2611
232,2.680749,3.7276,3.2264,1.5204,0.8158,1.2278,0.2425
233,2.680888,3.7258,3.1923,1.5464,0.7552,1.1725,0.1775
234,2.681198,3.7229,3.1389,1.5891,0.658,1.0834,0.0739
235,2.681319,3.7217,3.1141,1.6097,0.6091,1.0381,0.0222
236,2.681612,3.7192,3.0642,1.6486,0.5211,0.9586,-0.0725
237,2.68162,3.7182,3.0513,1.6586,0.4966,0.9348,-0.0989
238,2.681882,3.7163,3.0061,1.6949,0.4139,0.8593,-0.1868
239,2.682176,3.7143,2.9602,1.7323,0.3267,0.779,-0.2791
240,2.682382,3.7121,2.9242,1.7607,0.2606,0.7182,-0.3495
241,2.682471,3.7109,2.9007,1.7796,0.2155,0.6754,-0.3975
242,2.682723,3.7091,2.8603,1.8121,0.1413,0.6069,-0.4764
243,2.682891,3.7077,2.8313,1.8359,0.0858,0.5564,-0.5348
244,2.683278,3.7047,2.772,1.8836,-0.0228,0.4567,-0.6507
245,2.683442,3.7032,2.7411,1.9076,-0.0794,0.4048,-0.7102
246,2.683619,3.7016,2.7096,1.9331,-0.1374,0.3519,-0.772
247,2.683794,3.6997,2.6804,1.9565,-0.1907,0.3037,-0.8294
248,2.684062,3.6977,2.6386,1.9885,-0.2635,0.238,-0.9068
249,2.684394,3.6948,2.5895,2.0266,-0.3505,0.1594,-1.0008
250,2.684615,3.6929,2.5547,2.0546,-0.4112,0.105,-1.0663
251,2.684835,3.6905,2.5154,2.085,-0.4815,0.0409,-1.1415
252,2.685085,3.6882,2.4733,2.1178,-0.5535,-0.0239,-1.2197
253,2.68531,3.6862,2.432,2.1501,-0.627,-0.0899,-1.298
254,2.68554,3.6839,2.3885,2.1837,-0.7027,-0.1574,-1.3791
255,2.685807,3.681,2.3404,2.221,-0.7844,-0.2312,-1.4666
256,2.685975,3.6791,2.305,2.2487,-0.8452,-0.2851,-1.5327
257,2.686294,3.6759,2.25,2.2908,-0.9383,-0.368,-1.6334
258,2.68652,3.6732,2.2079,2.3233,-1.0087,-0.4296,-1.7089
259,2.68669,3.6712,2.1703,2.3523,-1.071,-0.4844,-1.7767
260,2.686872,3.6685,2.132,2.3814,-1.132,-0.5384,-1.8441
261,2.68713,3.6658,2.0829,2.4184,-1.2103,-0.6063,-1.9294
262,2.687238,3.6644,2.0553,2.4383,-1.2522,-0.6415,-1.9752
263,2.687485,3.6612,2.0058,2.4769,-1.332,-0.7112,-2.0629
264,2.687643,3.659,1.9692,2.5048,-1.3898,-0.7614,-2.1265
265,2.687762,3.6571,1.9377,2.5292,-1.4411,-0.8052,-2.1821
266,2.687934,3.655,1.8948,2.5619,-1.5102,-0.8653,-2.2576
267,2.688098,3.652,1.8522,2.5945,-1.5752,-0.9199,-2.3299
268,2.688289,3.649,1.8012,2.6321,-1.6511,-0.9822,-2.4141
269,2.688501,3.6453,1.7426,2.6745,-1.7325,-1.047,-2.5061
270,2.688695,3.6408,1.6821,2.7175,-1.8126,-1.1089,-2.5986
271,2.688644,3.6369,1.6429,2.7439,-1.8573,-1.1403,-2.6521
272,2.688841,3.6324,1.5667,2.7991,-1.9654,-1.2273,-2.7741
